tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999529184969, pitch = 1.7120963592013458e-05, roll = -4.7078700514100624e-05, YxRef = 2.0238411970102826e-05, TxRef = 0.05750175470094403
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964998858150337, pitch = 1.5914487555555228e-05, roll = -4.5107424998259845e-05, YxRef = 2.1095882313156984e-05, TxRef = 0.057502570514274876
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964999450538281, pitch = 1.5914487555555228e-05, roll = -4.5107424998259845e-05, YxRef = 2.1095882313156984e-05, TxRef = 0.057502570514274876
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964993197403633, pitch = 1.788281661129203e-05, roll = -4.9402687682493584e-05, YxRef = 2.2048012870716465e-05, TxRef = 0.0575035750032408
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999689356044, pitch = 1.788281661129203e-05, roll = -4.9402687682493584e-05, YxRef = 2.2048012870716465e-05, TxRef = 0.0575035750032408
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999801132545, pitch = 1.7770715565614823e-05, roll = -4.720661754997736e-05, YxRef = 2.2016517353152967e-05, TxRef = 0.0575035397827679
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999786197186, pitch = 1.7770715565614823e-05, roll = -4.720661754997736e-05, YxRef = 2.2016517353152967e-05, TxRef = 0.0575035397827679
tur_yaw = 0.03349999999997368, bal_yaw = -0.6965000925361235, pitch = 1.8077835248715193e-05, roll = -4.9287411365145877e-05, YxRef = 2.201780324953322e-05, TxRef = 0.05750355393539728
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964999693402525, pitch = 1.8077835248715193e-05, roll = -4.9287411365145877e-05, YxRef = 2.201780324953322e-05, TxRef = 0.05750355393539728
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965001735919287, pitch = 1.7607153083404222e-05, roll = -4.8811023240030855e-05, YxRef = 2.2748765865012088e-05, TxRef = 0.05750427367530381
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999563364378, pitch = 1.7607153083404222e-05, roll = -4.8811023240030855e-05, YxRef = 2.2748765865012088e-05, TxRef = 0.05750427367530381
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964997596976079, pitch = 1.802357492493699e-05, roll = -5.0296515540902965e-05, YxRef = 2.399974206556419e-05, TxRef = 0.057505534682040414
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999470716164, pitch = 1.802357492493699e-05, roll = -5.0296515540902965e-05, YxRef = 2.399974206556419e-05, TxRef = 0.057505534682040414
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964995584773703, pitch = 1.8302467597946246e-05, roll = -4.999750257281732e-05, YxRef = 2.4947493908540948e-05, TxRef = 0.05750648254234714
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964999998557999, pitch = 1.8302467597946246e-05, roll = -4.999750257281732e-05, YxRef = 2.4947493908540948e-05, TxRef = 0.05750648254234714
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964996272286508, pitch = 1.8856856330684965e-05, roll = -4.974952894537629e-05, YxRef = 2.5169761317772668e-05, TxRef = 0.05750671593752629
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999830401593, pitch = 1.8856856330684965e-05, roll = -4.974952894537629e-05, YxRef = 2.5169761317772668e-05, TxRef = 0.05750671593752629
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964989271029196, pitch = 1.954635338284284e-05, roll = -5.17595443504003e-05, YxRef = 2.544863488925292e-05, TxRef = 0.05750699623897246
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999629234909, pitch = 1.954635338284284e-05, roll = -5.17595443504003e-05, YxRef = 2.544863488925292e-05, TxRef = 0.05750699623897246
tur_yaw = 0.0334999999999737, bal_yaw = -0.696499447707182, pitch = 1.9983722720620788e-05, roll = -5.365513713237764e-05, YxRef = 2.597663620012254e-05, TxRef = 0.05750752836488681
tur_yaw = 0.0334999999999737, bal_yaw = -0.69649995091922, pitch = 1.9983722720620788e-05, roll = -5.365513713237764e-05, YxRef = 2.597663620012254e-05, TxRef = 0.05750752836488681
tur_yaw = 0.033499999999973704, bal_yaw = -0.696498654881101, pitch = 2.11086797231313e-05, roll = -5.712384648196901e-05, YxRef = 2.6612305914792106e-05, TxRef = 0.05750817476645554
tur_yaw = 0.033499999999973704, bal_yaw = -0.696499943286818, pitch = 2.11086797231313e-05, roll = -5.712384648196901e-05, YxRef = 2.6612305914792106e-05, TxRef = 0.05750817476645554
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965000483249244, pitch = 2.040413387296822e-05, roll = -5.621665338050965e-05, YxRef = 2.754538941565011e-05, TxRef = 0.0575090865061456
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999403577266, pitch = 2.040413387296822e-05, roll = -5.621665338050965e-05, YxRef = 2.754538941565011e-05, TxRef = 0.0575090865061456
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964995641333696, pitch = 2.1985808984249504e-05, roll = -5.904741459943825e-05, YxRef = 2.830283198410997e-05, TxRef = 0.057509888543203345
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964999652878987, pitch = 2.1985808984249504e-05, roll = -5.904741459943825e-05, YxRef = 2.830283198410997e-05, TxRef = 0.057509888543203345
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964985073550001, pitch = 2.2613687068683023e-05, roll = -6.09160852156463e-05, YxRef = 2.8728151546081938e-05, TxRef = 0.05751030463047668
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999540291961, pitch = 2.2613687068683023e-05, roll = -6.09160852156463e-05, YxRef = 2.8728151546081938e-05, TxRef = 0.05751030463047668
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964994994851117, pitch = 2.21208417802133e-05, roll = -6.0319061969374276e-05, YxRef = 2.9604568272383506e-05, TxRef = 0.05751115520226893
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999456375602, pitch = 2.21208417802133e-05, roll = -6.0319061969374276e-05, YxRef = 2.9604568272383506e-05, TxRef = 0.05751115520226893
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999319029497, pitch = 2.2694119434357146e-05, roll = -6.16669511106642e-05, YxRef = 3.076504151440685e-05, TxRef = 0.05751233449281019
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999504541975, pitch = 2.2694119434357146e-05, roll = -6.16669511106642e-05, YxRef = 3.076504151440685e-05, TxRef = 0.05751233449281019
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965011151487643, pitch = 2.2765967922334988e-05, roll = -6.025972045816187e-05, YxRef = 3.127095983081177e-05, TxRef = 0.05751286688804494
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999646454546, pitch = 2.2765967922334988e-05, roll = -6.025972045816187e-05, YxRef = 3.127095983081177e-05, TxRef = 0.05751286688804494
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965004484413466, pitch = 2.5160180278180377e-05, roll = -6.809727798331147e-05, YxRef = 3.168293512229546e-05, TxRef = 0.05751336928636705
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999602870636, pitch = 2.5160180278180377e-05, roll = -6.809727798331147e-05, YxRef = 3.168293512229546e-05, TxRef = 0.05751336928636705
tur_yaw = 0.033499999999973676, bal_yaw = -0.6964995436059065, pitch = 2.5118400681547832e-05, roll = -6.88282371628919e-05, YxRef = 3.258916401640213e-05, TxRef = 0.057514265528713984
tur_yaw = 0.033499999999973676, bal_yaw = -0.6964999540539845, pitch = 2.5118400681547832e-05, roll = -6.88282371628919e-05, YxRef = 3.258916401640213e-05, TxRef = 0.057514265528713984
tur_yaw = 0.03349999999997369, bal_yaw = -0.696498497327932, pitch = 2.6434116153945116e-05, roll = -7.325543894877707e-05, YxRef = 3.373193849286432e-05, TxRef = 0.0575154219663745
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999511028946, pitch = 2.6434116153945116e-05, roll = -7.325543894877707e-05, YxRef = 3.373193849286432e-05, TxRef = 0.0575154219663745
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965020484810605, pitch = 2.6238383738572163e-05, roll = -7.261671142912683e-05, YxRef = 3.498812173493293e-05, TxRef = 0.057516715602704195
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999449149756, pitch = 2.6238383738572163e-05, roll = -7.261671142912683e-05, YxRef = 3.498812173493293e-05, TxRef = 0.057516715602704195
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964987742088187, pitch = 2.9968737024941828e-05, roll = -8.372345015627551e-05, YxRef = 3.6619232101821415e-05, TxRef = 0.057518447176601394
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999457089149, pitch = 2.9968737024941828e-05, roll = -8.372345015627551e-05, YxRef = 3.6619232101821415e-05, TxRef = 0.057518447176601394
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964979175288613, pitch = 3.056959553466406e-05, roll = -8.2922028192449e-05, YxRef = 3.775685750075707e-05, TxRef = 0.05751956189941555
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999742647426, pitch = 3.056959553466406e-05, roll = -8.2922028192449e-05, YxRef = 3.775685750075707e-05, TxRef = 0.05751956189941555
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965000152522007, pitch = 3.2286785147444465e-05, roll = -8.668224451617976e-05, YxRef = 3.7952776562580684e-05, TxRef = 0.05751981639383229
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999652049721, pitch = 3.2286785147444465e-05, roll = -8.668224451617976e-05, YxRef = 3.7952776562580684e-05, TxRef = 0.05751981639383229
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965002208129075, pitch = 3.265898291473798e-05, roll = -8.96230460529031e-05, YxRef = 3.857745257965373e-05, TxRef = 0.05752045862671576
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999777069808, pitch = 3.265898291473798e-05, roll = -8.96230460529031e-05, YxRef = 3.857745257965373e-05, TxRef = 0.05752045862671576
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964995552582153, pitch = 3.279471645649394e-05, roll = -9.269072926940135e-05, YxRef = 4.059147840331972e-05, TxRef = 0.057522468420721146
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999749605075, pitch = 3.279471645649394e-05, roll = -9.269072926940135e-05, YxRef = 4.059147840331972e-05, TxRef = 0.057522468420721146
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964981962428503, pitch = 3.5838009576033825e-05, roll = -9.89370459147467e-05, YxRef = 4.26335916987154e-05, TxRef = 0.05752457463421949
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965000055655544, pitch = 3.5838009576033825e-05, roll = -9.89370459147467e-05, YxRef = 4.26335916987154e-05, TxRef = 0.05752457463421949
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965016027279256, pitch = 3.614927825300959e-05, roll = -9.694233568585141e-05, YxRef = 4.310259456770259e-05, TxRef = 0.057525087433708794
tur_yaw = 0.033499999999973704, bal_yaw = -0.696500007728613, pitch = 3.614927825300959e-05, roll = -9.694233568585141e-05, YxRef = 4.310259456770259e-05, TxRef = 0.057525087433708794
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965005734024639, pitch = 3.886090819760767e-05, roll = -0.00010486464016470195, YxRef = 4.306956604731391e-05, TxRef = 0.057525157392035085
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999930962221, pitch = 3.886090819760767e-05, roll = -0.00010486464016470195, YxRef = 4.306956604731391e-05, TxRef = 0.057525157392035085
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964973939767684, pitch = 3.9081028885515684e-05, roll = -0.00010864030995349214, YxRef = 4.405731256686667e-05, TxRef = 0.0575260976610036
tur_yaw = 0.0334999999999737, bal_yaw = -0.6965000158386839, pitch = 3.9081028885515684e-05, roll = -0.00010864030995349214, YxRef = 4.405731256686667e-05, TxRef = 0.0575260976610036
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964969365257953, pitch = 3.8729445566724685e-05, roll = -0.00010846156856239479, YxRef = 4.574290184897737e-05, TxRef = 0.05752770758210066
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999902204779, pitch = 3.8729445566724685e-05, roll = -0.00010846156856239479, YxRef = 4.574290184897737e-05, TxRef = 0.05752770758210066
tur_yaw = 0.03349999999997368, bal_yaw = -0.6965033062571113, pitch = 3.8990616267931635e-05, roll = -0.0001077330982635335, YxRef = 4.6772552837394616e-05, TxRef = 0.05752881568347515
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964999747811667, pitch = 3.8990616267931635e-05, roll = -0.0001077330982635335, YxRef = 4.6772552837394616e-05, TxRef = 0.05752881568347515
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965009432036708, pitch = 4.1827062613249544e-05, roll = -0.00011739671335943147, YxRef = 4.8244509385511176e-05, TxRef = 0.057530402821906086
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999799777671, pitch = 4.1827062613249544e-05, roll = -0.00011739671335943147, YxRef = 4.8244509385511176e-05, TxRef = 0.057530402821906086
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964946101323064, pitch = 4.511425077676029e-05, roll = -0.0001252729655757147, YxRef = 5.034504277533003e-05, TxRef = 0.05753250137069982
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999686874607, pitch = 4.511425077676029e-05, roll = -0.0001252729655757147, YxRef = 5.034504277533003e-05, TxRef = 0.05753250137069982
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965011838053798, pitch = 4.360143100398541e-05, roll = -0.00011830078592185753, YxRef = 5.132829134670451e-05, TxRef = 0.05753345895453856
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999878953422, pitch = 4.360143100398541e-05, roll = -0.00011830078592185753, YxRef = 5.132829134670451e-05, TxRef = 0.05753345895453856
tur_yaw = 0.03349999999997371, bal_yaw = -0.696502110285885, pitch = 4.701893165696241e-05, roll = -0.00012890677038272962, YxRef = 5.224168787772476e-05, TxRef = 0.05753453160726826
tur_yaw = 0.03349999999997371, bal_yaw = -0.6964999709355406, pitch = 4.701893165696241e-05, roll = -0.00012890677038272962, YxRef = 5.224168787772476e-05, TxRef = 0.05753453160726826
tur_yaw = 0.033499999999973704, bal_yaw = -0.696500129867923, pitch = 4.725556980110266e-05, roll = -0.000130632745090075, YxRef = 5.403977993057535e-05, TxRef = 0.05753634121775253
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999583104337, pitch = 4.725556980110266e-05, roll = -0.000130632745090075, YxRef = 5.403977993057535e-05, TxRef = 0.05753634121775253
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964967620759469, pitch = 5.131827380160321e-05, roll = -0.00013999620629030334, YxRef = 5.55514678462015e-05, TxRef = 0.05753792188287239
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999707692611, pitch = 5.131827380160321e-05, roll = -0.00013999620629030334, YxRef = 5.55514678462015e-05, TxRef = 0.05753792188287239
tur_yaw = 0.0334999999999737, bal_yaw = -0.6965026866189885, pitch = 4.9411183904444995e-05, roll = -0.000135226573423943, YxRef = 5.673053130459737e-05, TxRef = 0.05753909413272333
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999584749663, pitch = 4.9411183904444995e-05, roll = -0.000135226573423943, YxRef = 5.673053130459737e-05, TxRef = 0.05753909413272333
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964997538350606, pitch = 5.431170958562191e-05, roll = -0.00014724957280411787, YxRef = 5.7597184184126776e-05, TxRef = 0.05754012073480852
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999560759084, pitch = 5.431170958562191e-05, roll = -0.00014724957280411787, YxRef = 5.7597184184126776e-05, TxRef = 0.05754012073480852
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964967895885461, pitch = 5.3850634221551824e-05, roll = -0.00014884030790997905, YxRef = 5.883406082931473e-05, TxRef = 0.05754127549997158
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964999760144313, pitch = 5.3850634221551824e-05, roll = -0.00014884030790997905, YxRef = 5.883406082931473e-05, TxRef = 0.05754127549997158
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964950684977885, pitch = 5.622880963948706e-05, roll = -0.00015444128279158825, YxRef = 6.046371578242977e-05, TxRef = 0.05754288238358508
tur_yaw = 0.0334999999999737, bal_yaw = -0.696499964981205, pitch = 5.622880963948706e-05, roll = -0.00015444128279158825, YxRef = 6.046371578242977e-05, TxRef = 0.05754288238358508
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964968776660081, pitch = 5.6250378583758294e-05, roll = -0.00015568594504754117, YxRef = 6.207803629334658e-05, TxRef = 0.05754443305436128
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999544038366, pitch = 5.6250378583758294e-05, roll = -0.00015568594504754117, YxRef = 6.207803629334658e-05, TxRef = 0.05754443305436128
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964988914840646, pitch = 5.835259524892488e-05, roll = -0.00015951011167326365, YxRef = 6.348154331487249e-05, TxRef = 0.05754588443861204
tur_yaw = 0.03349999999997368, bal_yaw = -0.6964999693304743, pitch = 5.835259524892488e-05, roll = -0.00015951011167326365, YxRef = 6.348154331487249e-05, TxRef = 0.05754588443861204
tur_yaw = 0.03349999999997371, bal_yaw = -0.696494855525575, pitch = 6.0360599608353384e-05, roll = -0.000165017358716821, YxRef = 6.430665103349036e-05, TxRef = 0.057546669979690254
tur_yaw = 0.03349999999997371, bal_yaw = -0.6964999619369259, pitch = 6.0360599608353384e-05, roll = -0.000165017358716821, YxRef = 6.430665103349036e-05, TxRef = 0.057546669979690254
tur_yaw = 0.03349999999997371, bal_yaw = -0.6964972632027611, pitch = 5.9995076470608556e-05, roll = -0.00016475866697273112, YxRef = 6.546766435873357e-05, TxRef = 0.05754776220115672
tur_yaw = 0.03349999999997371, bal_yaw = -0.6964999657706712, pitch = 5.9995076470608556e-05, roll = -0.00016475866697273112, YxRef = 6.546766435873357e-05, TxRef = 0.05754776220115672
tur_yaw = 0.033499999999973704, bal_yaw = -0.69649569710198, pitch = 6.131701025596078e-05, roll = -0.00016917312590271553, YxRef = 6.719103413251203e-05, TxRef = 0.0575494405647526
tur_yaw = 0.033499999999973704, bal_yaw = -0.696499964875988, pitch = 6.131701025596078e-05, roll = -0.00016917312590271553, YxRef = 6.719103413251203e-05, TxRef = 0.0575494405647526
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964990681427683, pitch = 6.284158274644155e-05, roll = -0.00017174872367455398, YxRef = 6.853803478267129e-05, TxRef = 0.057550819763621364
tur_yaw = 0.03349999999997372, bal_yaw = -0.696499970391881, pitch = 6.284158274644155e-05, roll = -0.00017174872367455398, YxRef = 6.853803478267129e-05, TxRef = 0.057550819763621364
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965029511133471, pitch = 6.392818909801778e-05, roll = -0.00017537952434940263, YxRef = 6.949357600014425e-05, TxRef = 0.05755187419597415
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999647631958, pitch = 6.392818909801778e-05, roll = -0.00017537952434940263, YxRef = 6.949357600014425e-05, TxRef = 0.05755187419597415
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964996483408719, pitch = 6.500101336202749e-05, roll = -0.0001801541645846977, YxRef = 7.13194846087343e-05, TxRef = 0.057553729444154295
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999640865697, pitch = 6.500101336202749e-05, roll = -0.0001801541645846977, YxRef = 7.13194846087343e-05, TxRef = 0.057553729444154295
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964877636333842, pitch = 7.032383413047485e-05, roll = -0.00019284736532991818, YxRef = 7.289509767571392e-05, TxRef = 0.05755522760591848
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999881585952, pitch = 7.032383413047485e-05, roll = -0.00019284736532991818, YxRef = 7.289509767571392e-05, TxRef = 0.05755522760591848
tur_yaw = 0.0334999999999737, bal_yaw = -0.6965035531952124, pitch = 6.535700141030898e-05, roll = -0.00017857334724601781, YxRef = 7.349622249553517e-05, TxRef = 0.057555737115351634
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999786669093, pitch = 6.535700141030898e-05, roll = -0.00017857334724601781, YxRef = 7.349622249553517e-05, TxRef = 0.057555737115351634
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964906883676913, pitch = 7.283948756660909e-05, roll = -0.00020098755025237068, YxRef = 7.477668393144513e-05, TxRef = 0.05755707334116556
tur_yaw = 0.033499999999973704, bal_yaw = -0.696500004419567, pitch = 7.283948756660909e-05, roll = -0.00020098755025237068, YxRef = 7.477668393144513e-05, TxRef = 0.05755707334116556
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965042907858899, pitch = 6.76274320218781e-05, roll = -0.00018613134330160773, YxRef = 7.624276997107544e-05, TxRef = 0.05755845483950996
tur_yaw = 0.033499999999973704, bal_yaw = -0.696499987765043, pitch = 6.76274320218781e-05, roll = -0.00018613134330160773, YxRef = 7.624276997107544e-05, TxRef = 0.05755845483950996
tur_yaw = 0.03349999999997372, bal_yaw = -0.6965094162793461, pitch = 7.106274507564775e-05, roll = -0.0001947719057102803, YxRef = 7.711032441823914e-05, TxRef = 0.05755963513799486
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964999702538248, pitch = 7.106274507564775e-05, roll = -0.0001947719057102803, YxRef = 7.711032441823914e-05, TxRef = 0.05755963513799486
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965056507082703, pitch = 6.906049737052104e-05, roll = -0.00019161196029243252, YxRef = 7.962990007910837e-05, TxRef = 0.057562206444789155
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999723662251, pitch = 6.906049737052104e-05, roll = -0.00019161196029243252, YxRef = 7.962990007910837e-05, TxRef = 0.057562206444789155
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965309826751545, pitch = 8.169753246283374e-05, roll = -0.0002247637650633753, YxRef = 8.113609651034197e-05, TxRef = 0.057564786084477695
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999132458864, pitch = 8.169753246283374e-05, roll = -0.0002247637650633753, YxRef = 8.113609651034197e-05, TxRef = 0.057564786084477695
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964679326865892, pitch = 6.905049546289898e-05, roll = -0.00018991993979247624, YxRef = 8.243183690562687e-05, TxRef = 0.05756498816868231
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964999520288204, pitch = 6.905049546289898e-05, roll = -0.00018991993979247624, YxRef = 8.243183690562687e-05, TxRef = 0.05756498816868231
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964752832870026, pitch = 7.977728745888061e-05, roll = -0.00021943005540142128, YxRef = 8.449094055098169e-05, TxRef = 0.05756688995849445
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999775874211, pitch = 7.977728745888061e-05, roll = -0.00021943005540142128, YxRef = 8.449094055098169e-05, TxRef = 0.05756688995849445
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965213871060667, pitch = 8.201131472376045e-05, roll = -0.00022406321391158773, YxRef = 8.584288093540073e-05, TxRef = 0.05756876491959432
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999682725155, pitch = 8.201131472376045e-05, roll = -0.00022406321391158773, YxRef = 8.584288093540073e-05, TxRef = 0.05756876491959432
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964944695409918, pitch = 7.938770747626108e-05, roll = -0.0002173518845740343, YxRef = 8.672770129259858e-05, TxRef = 0.05756944659013101
tur_yaw = 0.03349999999997372, bal_yaw = -0.6964999775154714, pitch = 7.938770747626108e-05, roll = -0.0002173518845740343, YxRef = 8.672770129259858e-05, TxRef = 0.05756944659013101
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965033272029791, pitch = 8.327682414714896e-05, roll = -0.00022986083498054166, YxRef = 8.818545606257099e-05, TxRef = 0.057571104676852
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999805319726, pitch = 8.327682414714896e-05, roll = -0.00022986083498054166, YxRef = 8.818545606257099e-05, TxRef = 0.057571104676852
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964899899529479, pitch = 8.157035050356471e-05, roll = -0.0002262450671096415, YxRef = 9.040972674243191e-05, TxRef = 0.05757306272327983
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999809038689, pitch = 8.157035050356471e-05, roll = -0.0002262450671096415, YxRef = 9.040972674243191e-05, TxRef = 0.05757306272327983
tur_yaw = 0.0334999999999737, bal_yaw = -0.6965277641536871, pitch = 8.826049779912005e-05, roll = -0.00024297396083117732, YxRef = 9.235424854803785e-05, TxRef = 0.05757581353396066
tur_yaw = 0.0334999999999737, bal_yaw = -0.6964999419356401, pitch = 8.826049779912005e-05, roll = -0.00024297396083117732, YxRef = 9.235424854803785e-05, TxRef = 0.05757581353396066
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965053007050135, pitch = 8.52356424182e-05, roll = -0.00023430129201828593, YxRef = 9.366189744944136e-05, TxRef = 0.05757713256442294
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999127468812, pitch = 8.52356424182e-05, roll = -0.00023430129201828593, YxRef = 9.366189744944136e-05, TxRef = 0.05757713256442294
tur_yaw = 0.03349999999997369, bal_yaw = -0.696500002912329, pitch = 8.928785845807316e-05, roll = -0.0002451129325720977, YxRef = 9.497297443850359e-05, TxRef = 0.057578581387745145
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999084026487, pitch = 8.928785845807316e-05, roll = -0.0002451129325720977, YxRef = 9.497297443850359e-05, TxRef = 0.057578581387745145
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964906689972559, pitch = 8.62294149522403e-05, roll = -0.00023637938177289964, YxRef = 9.703842683961925e-05, TxRef = 0.05758034969714795
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999732116735, pitch = 8.62294149522403e-05, roll = -0.00023637938177289964, YxRef = 9.703842683961925e-05, TxRef = 0.05758034969714795
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965060814914832, pitch = 9.801123756413215e-05, roll = -0.00026863682223443646, YxRef = 9.874332708020872e-05, TxRef = 0.05758257751531585
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964999558759195, pitch = 9.801123756413215e-05, roll = -0.00026863682223443646, YxRef = 9.874332708020872e-05, TxRef = 0.05758257751531585
tur_yaw = 0.03349999999997369, bal_yaw = -0.696482316584332, pitch = 8.32399245199053e-05, roll = -0.00022800898579627336, YxRef = 0.00010099862831321278, TxRef = 0.05758396692641067
tur_yaw = 0.03349999999997369, bal_yaw = -0.6965000469497268, pitch = 8.32399245199053e-05, roll = -0.00022800898579627336, YxRef = 0.00010099862831321278, TxRef = 0.05758396692641067
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965105906828619, pitch = 0.00011111715835793569, roll = -0.0003056916481986136, YxRef = 0.0001019690909691482, TxRef = 0.057586093272776806
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964999882225238, pitch = 0.00011111715835793569, roll = -0.0003056916481986136, YxRef = 0.0001019690909691482, TxRef = 0.057586093272776806
tur_yaw = 0.033499999999973704, bal_yaw = -0.6964854523191293, pitch = 7.916269396409704e-05, roll = -0.00021809054864413158, YxRef = 0.00010414871798538769, TxRef = 0.057586895661616955
tur_yaw = 0.033499999999973704, bal_yaw = -0.6965001052227799, pitch = 7.916269396409704e-05, roll = -0.00021809054864413158, YxRef = 0.00010414871798538769, TxRef = 0.057586895661616955
tur_yaw = 0.03349999999997369, bal_yaw = -0.6964897159111401, pitch = 9.845739519358171e-05, roll = -0.0002700303606618733, YxRef = 0.00010794097872063873, TxRef = 0.05759111293802843
